date,symbol,open,high,low,close,adj_close,volume
2020-01-13,EEE,99.97007856949507,100.36559851143639,99.61588400189414,100.01125804471616,100.01125804471616,15260059
2020-01-13,FFF,103.56327549432548,104.04655132391167,103.02258416111688,103.50559080632944,103.50559080632944,10925675
2020-01-13,GGG,105.93995880886233,106.4147645076922,105.00338211554887,105.47610891444575,105.47610891444575,16938546
2020-01-13,HHH,100.70623177810461,100.92807513532868,100.48197728053907,100.70381531459327,100.70381531459327,23625893
2020-01-14,AAA,97.29730228968293,98.43468567567335,96.68754229980709,97.8216396752771,97.8216396752771,10710046
2020-01-14,BBB,102.56422336408188,103.29644130916098,102.30902838866409,103.04006237581986,103.04006237581986,8936093
2020-01-14,CCC,105.22187452075485,106.15504436304721,104.6123119935122,105.5436179388539,105.5436179388539,11935543
2020-01-14,DDD,108.8429505653172,109.35727902528171,107.98535596826295,108.49805465079454,108.49805465079454,13531152
2020-01-14,EEE,101.02955528245394,101.47248255043256,100.79679293565498,101.23923711691967,101.23923711691967,13096529
2020-01-14,FFF,105.91689946348866,106.35226316473316,105.6819906147044,106.11691071899682,106.11691071899682,8944369
2020-01-14,GGG,103.360116481449,103.65628981490663,102.75098277241155,103.04625675625334,103.04625675625334,12450405
2020-01-14,HHH,101.09022708588728,101.73539912173882,100.58445586480997,101.22893392726215,101.22893392726215,36250333
2020-01-15,AAA,98.0205018708835,98.57068119428638,97.54279712627203,98.09262495647172,98.09262495647172,7582037
2020-01-15,BBB,107.66474794508602,108.69393207778944,107.05848366419093,108.08529965426261,108.08529965426261,4583210
2020-01-15,CCC,105.15501463532058,105.45175717106977,104.7225174948209,105.01887585329112,105.01887585329112,9524138
2020-01-15,DDD,110.3308201609053,111.24261457541367,109.778003061127,110.68800777245717,110.68800777245717,17406808
2020-01-15,EEE,100.33092389566413,101.24801887868722,99.17751067974343,100.09242562133609,100.09242562133609,10338134
2020-01-15,FFF,106.40296326120749,106.7087836493797,105.68277253339676,105.98739851713277,105.98739851713277,11838151
2020-01-15,GGG,103.12485001505753,103.65178970601889,101.92682229862055,102.45031530226017,102.45031530226017,13686940
2020-01-15,HHH,98.99464704781668,99.690699203323,98.05108977219525,98.74538934443686,98.74538934443686,32476796
2020-01-16,AAA,98.82569104713072,99.63647198421839,98.19583035881149,99.00546551217536,99.00546551217536,17665767
2020-01-16,BBB,108.92473146901854,109.52121735705221,108.15488469452607,108.75041600860025,108.75041600860025,9184195
2020-01-16,CCC,103.89016870960869,104.33311648374259,103.80144515237619,104.24409067254396,104.24409067254396,12568486
2020-01-16,DDD,112.73728049231445,113.17137349208312,112.37665621630849,112.81051495351171,112.81051495351171,12950353
2020-01-16,EEE,99.32336842151847,99.79140113861456,98.80497863354383,99.27277293400272,99.27277293400272,11625496
2020-01-16,FFF,107.77003738052954,108.54420899742149,107.24704526630906,108.0200038328342,108.0200038328342,7235007
2020-01-16,GGG,101.49525600111312,102.13099318679568,100.67904674575092,101.31364638083815,101.31364638083815,18733043
2020-01-16,HHH,101.23196857770682,101.3227148537677,100.76208561508224,100.85249172081848,100.85249172081848,15904407
2020-01-17,AAA,98.38013223527062,98.8130657516349,97.2878249592791,97.71784399718878,97.71784399718878,13882924
2020-01-17,BBB,105.89197289750057,106.32930282964548,105.53624021463597,105.97329694739044,105.97329694739044,7072031
2020-01-17,CCC,104.32801729967474,105.29648276515941,103.83865739970798,104.80488606955936,104.80488606955936,10123127
2020-01-17,DDD,113.3495891953926,114.31365130499178,112.64192252859208,113.60439383621188,113.60439383621188,14278913
2020-01-17,EEE,96.09718626077748,96.63889120301917,95.8234912191715,96.36443500846,96.36443500846,16274085
2020-01-17,FFF,104.5428438023735,104.92509020493706,104.32108026455437,104.70298696033385,104.70298696033385,13813015
2020-01-17,GGG,96.6407764373487,96.8995026790822,96.60801842471457,96.86666809668009,96.86666809668009,20625967
2020-01-17,HHH,99.68363695322732,100.04380406563267,99.51072704367819,99.87056990467462,99.87056990467462,26101089
2020-01-20,AAA,97.69509979065482,98.07311632968074,97.1806902135196,97.55817695014609,97.55817695014609,11115432
2020-01-20,BBB,107.57100129757814,107.71277004903848,107.32124912224477,107.4628753736163,107.4628753736163,9486199
2020-01-20,CCC,106.34675729400759,106.56798534359683,105.31519862468046,105.53473746844145,105.53473746844145,6295820
2020-01-20,DDD,118.44077410393717,119.31284349897602,117.69296360191605,118.56425337443086,118.56425337443086,17298155
2020-01-20,EEE,94.18210974005216,94.76390044280217,93.79971218607089,94.38069658786772,94.38069658786772,15964690
2020-01-20,FFF,102.85088997507201,103.41254641841262,102.0608107938635,102.62121299862885,102.62121299862885,13475972
2020-01-20,GGG,94.48054971841515,95.26050817223768,94.29359444871676,95.0723818030133,95.0723818030133,19983508
2020-01-20,HHH,97.93197276970439,98.23181079868249,97.71704564383263,98.01669773055094,98.01669773055094,30517721
2020-01-21,AAA,96.51843047152079,96.99464269931558,95.89687570731707,96.37236727398675,96.37236727398675,7254945
2020-01-21,BBB,107.84017184244914,108.26595306284158,107.10103101974873,107.52557011017032,107.52557011017032,8009707
2020-01-21,CCC,107.29215178826416,107.59855923189316,106.64930048425047,106.9547443518085,106.9547443518085,9923086
2020-01-21,DDD,121.30406616255596,121.74864904503701,120.85647842183752,121.3010502509159,121.3010502509159,11246578
2020-01-21,EEE,93.63365293960067,94.23038276255424,92.47524396001945,93.06837122720847,93.06837122720847,10683472
2020-01-21,FFF,100.75269616556218,101.2409200422771,100.07688240521333,100.56419283912912,100.56419283912912,10009251
2020-01-21,GGG,94.94736827234834,95.29111636582256,94.60661146750034,94.95034886392334,94.95034886392334,17785975
2020-01-21,HHH,95.57533983668978,96.23600084196445,94.7831900680394,95.44293583554828,95.44293583554828,28097335
2020-01-22,AAA,93.6643466456716,94.12561389948272,93.25692093955254,93.71795500512835,93.71795500512835,15394987
2020-01-22,BBB,103.13858221316389,103.18279341962591,102.83628930901304,102.88038983917811,102.88038983917811,11025643
2020-01-22,CCC,108.47673627511399,109.38844010916398,107.64348345557754,108.55458926990782,108.55458926990782,8282160
2020-01-22,DDD,122.68032787041211,123.46273760301003,122.17531352849133,122.95658604258452,122.95658604258452,16372870
2020-01-22,EEE,89.53025363353395,89.58994166660716,89.473872816376,89.53355876807248,89.53355876807248,15814736
2020-01-22,FFF,98.31577278575824,99.19408912771638,97.59134893423717,98.46853963837928,98.46853963837928,11138461
2020-01-22,GGG,95.88520760251969,96.08193237907432,95.33266646030287,95.52865971836162,95.52865971836162,9867322
2020-01-22,HHH,94.02280549871256,94.34534519789679,93.39582510775845,93.7173168461039,93.7173168461039,29813506
2020-01-23,AAA,93.53294006446384,93.93160681317256,92.68633809007505,93.08308742563717,93.08308742563717,9599373
2020-01-23,BBB,102.82473197824024,103.37467325492595,102.22143426776873,102.77108864183539,102.77108864183539,11416357
2020-01-23,CCC,106.36856495563325,106.76686607136693,106.20718871471061,106.60513092622217,106.60513092622217,4878651
2020-01-23,DDD,123.54131056645063,124.52409448914075,123.010697346692,123.99154748980297,123.99154748980297,19748942
2020-01-23,EEE,88.06841115842259,88.65114412830025,87.52251582459266,88.10502186165975,88.10502186165975,11456926
2020-01-23,FFF,95.27571695269873,95.65815432684357,94.64126771982016,95.02268943981188,95.02268943981188,8884437
2020-01-23,GGG,97.90736681309043,98.24421693168229,97.08522467583327,97.42039938386489,97.42039938386489,16919638
2020-01-23,HHH,91.92805730727862,92.58004691529028,91.80214127845953,92.45341129671793,92.45341129671793,21548932
2020-01-24,AAA,94.64360535114312,95.29861867226005,93.92778305476115,94.58237259371494,94.58237259371494,8337642
2020-01-24,BBB,101.21397466380549,101.34526346561215,100.7682308385471,100.89911121805176,100.89911121805176,5370890
2020-01-24,CCC,105.04410104043504,105.27300463256474,103.96424425589281,104.1912894701611,104.1912894701611,10047872
2020-01-24,DDD,127.03501595704725,128.00270911205314,126.34411158012134,127.31030750905316,127.31030750905316,10065247
2020-01-24,EEE,90.89819191043168,91.20394246593257,90.87425957545972,91.17993595134689,91.17993595134689,15238428
2020-01-24,FFF,98.3222516783143,98.61935517604346,97.64221180115099,97.93815466061692,97.93815466061692,14423996
2020-01-24,GGG,101.08653798345496,101.51555609837968,100.28286647375135,100.71028775722833,100.71028775722833,10881466
2020-01-24,HHH,93.52328973532424,94.15615313785895,93.13489317238854,93.76674551779081,93.76674551779081,17375454
2020-01-27,AAA,93.45624974568122,94.02372570337012,92.75725114849662,93.32392360827332,93.32392360827332,7236695
2020-01-27,BBB,102.7622720963154,103.32687653584127,102.10366259483375,102.66774769104647,102.66774769104647,5403004
2020-01-27,CCC,106.73773205195019,107.21162816008567,106.45929854869966,106.93268610434168,106.93268610434168,8056322
2020-01-27,DDD,128.6264920047226,129.4130401430673,127.6254338533811,128.41066219725252,128.41066219725252,24189081
2020-01-27,EEE,91.62986773979227,92.17882443098749,90.97309168846353,91.5213985381222,91.5213985381222,22787070
2020-01-27,FFF,100.17729973885957,101.00495316049562,99.00878626731324,99.83360008159218,99.83360008159218,9458415
2020-01-27,GGG,97.39370013112689,97.504788357525,96.9056081690816,97.0162658902176,97.0162658902176,7020216
2020-01-27,HHH,95.28158020998029,95.92392489914185,94.56193856648584,95.20375861818778,95.20375861818778,26767452
2020-01-28,AAA,91.78956269010905,92.44618718597614,91.3825911830877,92.03811366732292,92.03811366732292,17639976
2020-01-28,BBB,102.47841443964381,102.93428213292061,101.44836495146733,101.90166702627342,101.90166702627342,6362698
2020-01-28,CCC,107.58108599961768,108.85802623208052,107.00018971663118,108.27339176554271,108.27339176554271,15197077
2020-01-28,DDD,126.81419215631908,128.33252725468748,125.6039940601911,127.11941637910613,127.11941637910613,16777067
2020-01-28,EEE,90.58603957688803,90.92574805456863,89.83472552399132,90.17288462119676,90.17288462119676,12720712
2020-01-28,FFF,98.13942250340507,98.7606725769384,97.55721322232974,98.17823305339951,98.17823305339951,10332920
2020-01-28,GGG,94.24839687996315,94.81667688113149,93.69333632048317,94.2615389237285,94.2615389237285,14534550
2020-01-28,HHH,94.04960844836322,94.74402784008474,93.02292217681304,93.71487001267451,93.71487001267451,23253166
2020-01-29,AAA,92.25733591234645,92.5999914664301,91.61534310566336,91.95688273820164,91.95688273820164,15115694
2020-01-29,BBB,102.82383618944382,103.71806882952619,102.15819450549903,103.05095685437782,103.05095685437782,9143324
2020-01-29,CCC,107.92259406711806,109.2554995621751,107.3229285618524,108.6517823652962,108.6517823652962,11322787
2020-01-29,DDD,125.06465055759564,126.04280590619709,124.13435508319347,125.11215705393512,125.11215705393512,14490199
2020-01-29,EEE,92.2363530104725,92.65870912380593,91.51481981801359,91.9357996785685,91.9357996785685,15965674
2020-01-29,FFF,100.58234906397377,100.98415226540757,100.0842959556578,100.48571311886043,100.48571311886043,9415740
2020-01-29,GGG,96.01499129876186,96.53831472780665,95.31816441896842,95.84053699624968,95.84053699624968,15208793
2020-01-29,HHH,93.37637186773406,94.21546886341626,92.72544754259592,93.56324187220622,93.56324187220622,21204183
2020-01-30,AAA,91.79498645065873,92.27343115862192,91.0330338495218,91.50999314368629,91.50999314368629,10201735
2020-01-30,BBB,103.90017602218217,104.61136682695523,103.62942272446924,104.33946877697551,104.33946877697551,6934160
2020-01-30,CCC,110.10510056962063,110.264164617877,109.77928847240673,109.93811127849973,109.93811127849973,7498700
2020-01-30,DDD,127.64925570214427,128.3996638158832,126.88369924339979,127.63401777838195,127.63401777838195,11492841
2020-01-30,EEE,93.86027168690518,94.11667101983483,93.57796355568072,93.83429191933918,93.83429191933918,15845143
2020-01-30,FFF,101.3639932517117,101.80296236314115,100.99900976296799,101.43771342858692,101.43771342858692,10873462
2020-01-30,GGG,93.4781682967397,93.5225106412006,93.45752335196966,93.5018604639416,93.5018604639416,15605203
2020-01-30,HHH,95.00658339560178,95.52042048746213,94.22586646051566,94.73825230063572,94.73825230063572,21440373
2020-01-31,AAA,92.57454197501208,93.39099321213058,92.05277870808112,92.86757835056704,92.86757835056704,14404269
2020-01-31,BBB,105.49328559794574,106.32253519203968,104.86143969026155,105.68951398582205,105.68951398582205,7178293
2020-01-31,CCC,106.74338986651611,107.05073340054467,106.45113817241256,106.75844049945884,106.75844049945884,12860482
2020-01-31,DDD,124.83698997296798,125.12553353635356,124.37024976005908,124.65838049215114,124.65838049215114,14143951
2020-01-31,EEE,96.59272919864708,96.93872620152612,95.9564730662179,96.3014266176821,96.3014266176821,14241274
2020-01-31,FFF,101.5685433526701,102.09716852402015,101.2977577338954,101.82569732293167,101.82569732293167,11644631
2020-01-31,GGG,94.2094713633947,94.28876852855538,93.67663356236929,93.75554865571277,93.75554865571277,14781317
2020-01-31,HHH,92.88151227368758,93.23530535362704,92.5866601346347,92.94026669879187,92.94026669879187,25115551
2020-02-03,AAA,94.1463190453146,94.71250832700557,93.79900736230874,94.36439215859062,94.36439215859062,7229458
2020-02-03,BBB,105.94961524104241,106.79329088064424,105.4370423675589,106.27912387971273,106.27912387971273,4100210
2020-02-03,CCC,108.90045100559868,109.35419384706016,107.79686307021935,108.24788694893483,108.24788694893483,9632889
2020-02-03,DDD,127.25954037958748,128.13398297040868,127.0107950873422,127.8840170574283,127.8840170574283,13883162
2020-02-03,EEE,94.52654342173236,94.8518534975586,94.08563882463707,94.41054971182062,94.41054971182062,9968645
2020-02-03,FFF,99.74367115088899,100.15245266772776,99.04061014044136,99.4481806425177,99.4481806425177,15462657
2020-02-03,GGG,94.05856437629643,94.78181805569709,93.46960584810954,94.19202385561752,94.19202385561752,12056535
2020-02-03,HHH,94.00052539495212,94.71831499606061,93.07771368402751,93.79392568626768,93.79392568626768,18769942
2020-02-04,AAA,93.51995458523379,93.7444863325746,93.17669420809543,93.40094021422946,93.40094021422946,16491997
2020-02-04,BBB,103.89088357001373,104.39561851718925,103.59358374780999,104.09772678116416,104.09772678116416,10517571
2020-02-04,CCC,107.93659822547612,108.51232535025754,106.97855437938126,107.55223131488552,107.55223131488552,7513912
2020-02-04,DDD,127.13687314378345,128.5450129123297,126.16978891489896,127.57459906065118,127.57459906065118,9412875
2020-02-04,EEE,93.6752528391948,93.86105897666327,93.22871341690829,93.41400135851326,93.41400135851326,13982597
2020-02-04,FFF,99.93822237602136,100.53772280206671,99.30997217608169,99.90929909977709,99.90929909977709,8074447
2020-02-04,GGG,94.218463433401,94.34568591165575,93.72132069515196,93.84804299749494,93.84804299749494,16172954
2020-02-04,HHH,94.13247131579136,94.67466506797199,93.76838593384544,94.30989345304286,94.30989345304286,25933301
2020-02-05,AAA,92.59998827479822,92.68212163120188,92.56251512614176,92.64463041686682,92.64463041686682,12323132
2020-02-05,BBB,104.4564278682285,105.29658620038602,104.14639094742097,104.98498048358675,104.98498048358675,12925737
2020-02-05,CCC,107.66816067195582,107.8559211763896,107.18503790130822,107.37228242917318,107.37228242917318,10342911
2020-02-05,DDD,127.78631623875809,128.6363231602033,126.22819070612557,127.07345583443099,127.07345583443099,19191404
2020-02-05,EEE,96.08322244967215,96.64727914640805,95.4499171154679,96.01356488738337,96.01356488738337,14909285
2020-02-05,FFF,99.02887765957256,99.69059091722646,98.72662228469584,99.38724174553303,99.38724174553303,14138109
2020-02-05,GGG,95.73516047749479,96.46592593066813,95.43640136774927,96.16582286004794,96.16582286004794,14889911
2020-02-05,HHH,97.91759453691465,98.19402703780668,97.5572384474119,97.83343335171047,97.83343335171047,17921563
2020-02-06,AAA,90.46109033320016,91.39950858371922,89.7736085752307,90.71013415472837,90.71013415472837,18312776
2020-02-06,BBB,108.272260141069,108.81850045501693,107.35611075606569,107.90047539274059,107.90047539274059,7715844
2020-02-06,CCC,106.68365228301536,107.1566626278514,106.50972797240077,106.9822515166376,106.9822515166376,7196579
2020-02-06,DDD,129.11230053895002,129.48252642151303,128.58529123699714,128.9550662546819,128.9550662546819,23363739
2020-02-06,EEE,97.38082036796098,98.25997221681966,96.72745023727663,97.60509731489213,97.60509731489213,8888503
2020-02-06,FFF,103.41008124059483,103.74882500144074,102.66119651075044,102.9985923440569,102.9985923440569,20977417
2020-02-06,GGG,97.05966523528662,97.46623681532313,96.7384113551547,97.14470147715623,97.14470147715623,24626068
2020-02-06,HHH,99.78889238320987,99.99054032585411,99.18070633632232,99.38153110554926,99.38153110554926,25276608
2020-02-07,AAA,88.88320338530382,89.26549096428819,88.45062392155027,88.83269426026436,88.83269426026436,13454125
2020-02-07,BBB,109.01234724210488,109.62799984801863,108.00443875376915,108.61786349326124,108.61786349326124,11918105
2020-02-07,CCC,108.0866537998925,108.64578138184257,107.49114699865335,108.05008541392553,108.05008541392553,7448540
2020-02-07,DDD,126.60115019425427,126.93035775696777,125.95815445067093,126.28654392632504,126.28654392632504,21831100
2020-02-07,EEE,98.38791633553251,98.64557871073411,98.07619534063353,98.33371577314377,98.33371577314377,8034065
2020-02-07,FFF,105.11965764014222,105.21644482049923,105.0667633634307,105.16352846879428,105.16352846879428,13793358
2020-02-07,GGG,94.83791229525946,95.06998035376911,94.5541947885592,94.78613615101469,94.78613615101469,10435441
2020-02-07,HHH,102.1613544274501,102.18324274709957,102.09914080084526,102.12102047884774,102.12102047884774,11649854
2020-02-10,AAA,91.50658387228175,91.86433262339145,90.9467652623097,91.30372091233863,91.30372091233863,9694899
2020-02-10,BBB,111.8010834534692,112.63173267157626,111.2351690726839,112.06448500562341,112.06448500562341,11075969
2020-02-10,CCC,111.67887363140187,112.19342698742808,110.87497174179455,111.38818577186936,111.38818577186936,7786904
2020-02-10,DDD,126.6709983669409,127.03139248574453,126.57629529274583,126.93649092127626,126.93649092127626,18955302
2020-02-10,EEE,99.57499305695268,99.78614943643726,99.15480780919373,99.36551998502729,99.36551998502729,18386404
2020-02-10,FFF,107.38266222724714,107.75029922143777,107.17289039383128,107.5402195999837,107.5402195999837,14077225
2020-02-10,GGG,94.40848047059082,94.90219089955487,93.48827148324087,93.97973980709068,93.97973980709068,16118768
2020-02-10,HHH,103.8381823279458,104.0644059894953,103.42174495985948,103.64755331373867,103.64755331373867,21873959
2020-02-11,AAA,92.05670246246056,92.60649780870608,91.5039826922401,92.05376046784812,92.05376046784812,7669828
2020-02-11,BBB,115.31067784876332,115.86642796476029,114.77655433012615,115.33220473276403,115.33220473276403,6756699
2020-02-11,CCC,112.6583697037027,113.1501241023201,111.9053456056798,112.3959545607661,112.3959545607661,5657788
2020-02-11,DDD,126.24987576733959,127.10791314880389,125.719066410386,126.57573374327313,126.57573374327313,17955430
2020-02-11,EEE,99.28332423421435,99.71920990354594,98.98831746721221,99.42378577436173,99.42378577436173,16726697
2020-02-11,FFF,109.58750287413338,110.32392820075397,109.24550253502045,109.98070077086433,109.98070077086433,13429119
2020-02-11,GGG,95.56583877862224,95.94497704361955,95.23543166105273,95.61440202460815,95.61440202460815,20187103
2020-02-11,HHH,101.50919769733532,101.87343188883247,101.17466912010119,101.53880573684103,101.53880573684103,30422746
2020-02-12,AAA,89.9031310675821,90.69411224864243,89.23258951698425,90.02267905067919,90.02267905067919,15605718
2020-02-12,BBB,109.71924390687781,109.85674562540844,109.49540245583782,109.63279583641578,109.63279583641578,8462683
2020-02-12,CCC,108.53341604165854,108.95812103876342,107.84667049708248,108.27034606807655,108.27034606807655,10018862
2020-02-12,DDD,123.40975057964536,124.13774220445777,122.36132990464932,123.08742010852623,123.08742010852623,15436663
2020-02-12,EEE,98.40736248834611,98.58939120946158,97.63798768462595,97.81892795073527,97.81892795073527,15520147
2020-02-12,FFF,110.96320797922819,111.57392535749756,110.59509191563824,111.20500713475113,111.20500713475113,9022865
2020-02-12,GGG,95.9510335341006,96.53367102555497,95.65880802783298,96.2405637350435,96.2405637350435,17908692
2020-02-12,HHH,102.12620149655673,103.03609803855377,101.48566010256228,102.39387776365751,102.39387776365751,20078446
2020-02-13,AAA,87.29975766275192,87.49726957067618,86.9905504529532,87.18780908207864,87.18780908207864,8633433
2020-02-13,BBB,106.68917695115115,107.59421019051474,105.79981006331532,106.70471378675681,106.70471378675681,7171870
2020-02-13,CCC,103.33892016949089,103.98048939542258,102.67063982996427,103.31204218666015,103.31204218666015,16307098
2020-02-13,DDD,125.7826074802583,126.25496289677643,125.144749358831,125.61648091498793,125.61648091498793,11612396
2020-02-13,EEE,95.302663041159,95.4597718432692,94.54326308135077,94.69937735204998,94.69937735204998,11299145
2020-02-13,FFF,111.10585682626959,111.59413089098827,110.7436086346626,111.23147314146675,111.23147314146675,10504695
